Frequency,EarTag,Alive,Point,UTMZone,Easting,Northing,Azimuth,Date,Time_O,Time,AM_PM,Line,Wind,Rain,Temp,Clouds,Notes,SampleTimeCat,SampleTimeGeneral,Observer,Grid
149.374,A1875,Yes,3,22,281575,5390781,231,2018-06-24,07:06:37,70637,AM,3,Mild,Clear,Cool,7out8,,EarlyMorning,Morning,BS,TN
149.374,A1875,Yes,2,22,281005,5390487,58,2018-06-24,07:08:35,70835,AM,2,Calm,Clear,Mild,7out8,,EarlyMorning,Morning,MR,TN
149.374,A1875,Yes,5,22,281461,5390526,286,2018-06-24,07:23:48,72348,AM,5,Mild,Clear,Mild,6out8,,EarlyMorning,Morning,BS,TN
149.374,A1875,Yes,4,22,281153,5390411,26,2018-06-24,07:24:22,72422,AM,4,Calm,Clear,Mild,6out8,,EarlyMorning,Morning,MR,TN
149.374,A1875,Yes,1,22,281376,5390327,248,2018-06-30,16:45:00,164500,PM,,Calm,Clear,Mild,4out8,,Early Evening,Evening,JBF,TN
149.374,A1875,Yes,2,22,281505,5390673,206,2018-06-30,16:55:00,165500,PM,,Calm,Clear,Mild,4out8,,Early Evening,Evening,JBF,TN
149.374,A1875,Yes,3,22,281175,5389729,344,2018-06-30,17:05:00,170500,PM,,Calm,Clear,Mild,4out8,258? 358?,Early Evening,Evening,JBF,TN
149.374,A1875,Yes,1,22,281213,5389711,0,2018-07-01,11:30:00,113000,AM,1,Calm,Drizzle,Cool,8out8,"was moving, believe it crossed the highway",Late Morning,Morning,JBF,TN
149.374,A1875,Yes,2,22,281368,5389860,342,2018-07-01,12:00:00,120000,PM,2,Calm,Drizzle,Cool,8out8,"was moving, believe it crossed the highway",Early Afternoon,Afternoon,JBF,TN
149.374,A1875,Yes,3,22,281280,5390123,256,2018-07-01,12:05:00,120500,PM,3,Calm,Drizzle,Cool,8out8,"was moving, believe it crossed the highway",Early Afternoon,Afternoon,JBF,TN
149.374,A1875,Yes,1,22,281115,5389736,6,2018-07-02,11:50:00,115000,AM,,Calm,Clear,Mild,2out8,,Late Morning,Morning,JBF,TN
149.374,A1875,Yes,2,22,281368,5389860,330,2018-07-02,11:55:00,115500,AM,,Calm,Clear,Mild,2out8,,Late Morning,Morning,JBF,TN
149.374,A1875,Yes,3,22,281188,5389960,358,2018-07-02,12:10:00,121000,PM,,Calm,Clear,Mild,2out8,,Early Afternoon,Afternoon,JBF,TN
149.374,A1875,Yes,1,22,281086,5389673,356,2018-07-04,07:35:00,73500,AM,,Mild,Clear,Warm,0out8,,Early Morning,Morning,JBF,TN
149.374,A1875,Yes,2,22,281368,5389860,282,2018-07-04,07:45:00,74500,AM,,Mild,Clear,Warm,0out8,,Early Morning,Morning,JBF,TN
149.374,A1875,Yes,3,22,281282,5390130,206,2018-07-04,07:55:00,75500,AM,,Mild,Clear,Warm,0out8,,Early Morning,Morning,JBF,TN
149.374,A1875,yes,1,22,281421,5390481,278,2018-07-07,19:00:00,190000,PM,,Mild,Clear,Cool,5out8,,Late Evening,Evening,JBF,TN
149.374,A1875,yes,2,22,281436,5390519,218,2018-07-07,19:00:00,190000,PM,,Mild,Clear,Cool,5out8,,Late Evening,Evening,JBF,TN
149.374,A1875,yes,3,22,281407,5390454,318,2018-07-07,19:05:00,190500,PM,,Mild,Clear,Cool,5out8,,Late Evening,Evening,JBF,TN
149.374,A1875,yes,1,22,281437,5390527,304,2018-07-08,11:55:00,115500,AM,,Mild,Clear,Mild,1out8,,Late Morning,Morning,JBF,TN
149.374,A1875,yes,2,22,281458,5390566,296,2018-07-08,12:00:00,120000,PM,,Mild,Clear,Mild,1out8,,Early Afternoon,Afternoon,JBF,TN
149.374,A1875,yes,3,22,281487,5390626,272,2018-07-08,12:05:00,120500,PM,,Mild,Clear,Mild,1out8,,Early Afternoon,Afternoon,JBF,TN
149.374,A1875,yes,1,22,281574,5390824,206,2018-07-09,19:45:00,194500,PM,,Strong,Clear,Cool,6out8,,Late Evening,Evening,JBF,TN
149.374,A1875,yes,2,22,281421,5390481,346,2018-07-09,19:50:00,195000,PM,,Strong,Clear,Cool,6out8,,Late Evening,Evening,JBF,TN
149.374,A1875,yes,3,22,281444,5390530,334,2018-07-09,20:00:00,200000,PM,,Strong,Clear,Cool,6out8,,Late Evening,Evening,JBF,TN
149.374,A1875,yes,1,22,281574,5390824,206,2018-07-10,16:30:00,163000,PM,,Mild,Clear,Warm,2out8,,Early Evening,Evening,JBF,TN
149.374,A1875,yes,2,22,281421,5390481,2,2018-07-10,16:35:00,163500,PM,,Mild,Clear,Warm,2out8,,Early Evening,Evening,JBF,TN
149.374,A1875,yes,3,22,281474,5390606,332,2018-07-10,16:40:00,164000,PM,,Mild,Clear,Warm,2out8,,Early Evening,Evening,JBF,TN
149.374,A1875,yes,1,22,281574,5390824,214,2018-07-11,15:55:00,155500,PM,,Calm,Clear,Mild,1out8,,Late Afternoon,Afternoon,JBF,TN
149.374,A1875,yes,2,22,281514,5390689,238,2018-07-11,16:00:00,160000,PM,,Calm,Clear,Mild,1out8,,Late Afternoon,Afternoon,JBF,TN
149.374,A1875,yes,3,22,281421,5390481,326,2018-07-11,16:05:00,160500,PM,,Calm,Clear,Mild,1out8,,Late Afternoon,Afternoon,JBF,TN
149.374,A1875,yes,1,22,281574,5390824,208,2018-07-12,11:20:00,112000,AM,,Calm,Light,Mild,8out8,,Late Morning,Morning,JBF,TN
149.374,A1875,yes,2,22,281531,5390725,220,2018-07-12,11:25:00,112500,AM,,Calm,Light,Mild,8out8,,Late Morning,Morning,JBF,TN
149.374,A1875,yes,3,22,281421,5390481,356,2018-07-12,11:30:00,113000,AM,,Calm,Light,Mild,8out8,,Late Morning,Morning,JBF,TN
149.374,A1875,yes,1,22,281574,5390824,214,2018-07-14,10:55:00,105500,AM,,Calm,Clear,Mild,5out8,,Late Morning,Morning,JBF,TN
149.374,A1875,yes,2,22,281536,5390703,252,2018-07-14,11:00:00,110000,AM,,Calm,Clear,Mild,5out8,,Late Morning,Morning,JBF,TN
149.374,A1875,yes,3,22,281421,5390481,332,2018-07-14,11:10:00,111000,AM,,Calm,Clear,Mild,5out8,,Late Morning,Morning,JBF,TN
149.374,A1875,yes,1,22,281574,5390824,214,2018-07-15,08:10:00,81000,AM,,Calm,Medium,Mild,8out8,,Early Morning,Morning,JBF,TN
149.374,A1875,yes,2,22,281539,5390754,228,2018-07-15,08:15:00,81500,AM,,Calm,Medium,Mild,8out8,,Early Morning,Morning,JBF,TN
149.374,A1875,yes,3,22,281421,5390481,346,2018-07-15,08:20:00,82000,AM,,Calm,Medium,Mild,8out8,,Early Morning,Morning,JBF,TN
149.394,A3707,,2,22,278951,5359713,NA,2018-06-18,15:21:16,152116,PM,,Mild,Clear,Mild,8out8,Not heard,LateAfternoon,Afternoon,MR,BL
149.394,A3707,,2,22,278952,5359708,NA,2018-06-19,17:53:07,175307,PM,,Calm,Clear,Mild,8out8,Not heard,EarlyEvening,Evening,MR,BL
149.394,A3707,Yes,1,22,279218,5359443,226,2018-06-19,18:01:24,180124,PM,1,Calm,Clear,Mild,7out8,Very faint,LateEvening,Evening,BS,BL
149.394,A3707,Yes,4,22,278650,5359883,NA,2018-06-19,18:16:33,181633,PM,,Calm,Clear,Mild,8out8,Not heard,LateEvening,Evening,MR,BL
149.394,A3707,,2,22,278947,5359716,NA,2018-06-21,07:44:43,74443,AM,,Calm,Clear,Cool,8out8,Not heard,EarlyMorning,Morning,MR,BL
149.394,A3707,No,5,22,279214,5359447,304,2018-06-23,09:42:08,94208,AM,1,Mild,Clear,Mild,1out8,Mr 229,EarlyMorning,Morning,BS,BL
149.474,A1826,Yes,1,21,720146,5391449,191,2018-06-20,08:44:07,84407,AM,1,Calm,Clear,Mild,4out8,,EarlyMorning,Morning,BS,UNI
149.474,A1826,Yes,2,21,720381,5391060,278,2018-06-20,09:07:31,90731,AM,2,Calm,Clear,Warm,6out8,,EarlyMorning,Morning,MR,UNI
149.474,A1826,Yes,3,21,719804,5391264,137,2018-06-20,09:10:54,91054,AM,3,Calm,Clear,Mild,7out8,,EarlyMorning,Morning,BS,UNI
149.474,A1826,Yes,4,21,720299,5391205,232,2018-06-20,09:24:27,92427,AM,4,Calm,Clear,Warm,6out8,,EarlyMorning,Morning,MR,UNI
149.474,A1826,Yes,1,21,720140,5391442,183,2018-06-24,07:54:17,75417,AM,1,Calm,Clear,Mild,6out8,,EarlyMorning,Morning,BS,UNI
149.474,A1826,Yes,3,21,719870,5391286,148,2018-06-24,08:19:16,81916,AM,3,Calm,Clear,Cool,6out8,,EarlyMorning,Morning,BS,UNI
149.474,A1826,Yes,2,21,720386,5391076,244,2018-06-24,08:19:33,81933,AM,2,Calm,Clear,Mild,6out8,,EarlyMorning,Morning,MR,UNI
149.474,A1826,Yes,1,21,719611,5391351,126,2018-06-30,17:20:00,172000,PM,,Strong,Clear,Warm,1out8,,Early Evening,Evening,JBF,UNI
149.474,A1826,Yes,2,21,719804,5391428,140,2018-06-30,17:30:00,173000,PM,,Strong,Clear,Warm,1out8,,Early Evening,Evening,JBF,UNI
149.474,A1826,Yes,3,21,720497,5391549,204,2018-06-30,17:35:00,173500,PM,,Strong,Clear,Warm,1out8,,Early Evening,Evening,JBF,UNI
149.474,A1826,Yes,1,21,720494,5391546,206,2018-07-01,12:15:00,121500,PM,1,Calm,Clear,Cool,8out8,,Early Afternoon,Afternoon,JBF,UNI
149.474,A1826,Yes,2,21,719935,5391527,130,2018-07-01,12:25:00,122500,PM,2,Calm,Clear,Cool,8out8,,Early Afternoon,Afternoon,JBF,UNI
149.474,A1826,Yes,3,21,720265,5391666,168,2018-07-01,12:40:00,124000,PM,3,Calm,Clear,Cool,8out8,,Early Afternoon,Afternoon,JBF,UNI
149.474,A1826,Yes,1,21,720494,5391546,214,2018-07-02,12:30:00,123000,PM,,Calm,Clear,Mild,3out8,,Early Afternoon,Afternoon,JBF,UNI
149.474,A1826,Yes,2,21,719929,5391507,136,2018-07-02,12:35:00,123500,PM,,Calm,Clear,Mild,3out8,,Early Afternoon,Afternoon,JBF,UNI
149.474,A1826,Yes,3,21,720233,5391639,171,2018-07-02,12:45:00,124500,PM,,Calm,Clear,Mild,3out8,,Early Afternoon,Afternoon,JBF,UNI
149.474,A1826,Yes,1,21,720494,5391546,198,2018-07-04,08:10:00,81000,AM,,Mild,Clear,Warm,0out8,,Early Morning,Morning,JBF,UNI
149.474,A1826,Yes,2,21,720192,5391642,172,2018-07-04,08:15:00,81500,AM,,Mild,Clear,Warm,0out8,,Early Morning,Morning,JBF,UNI
149.474,A1826,Yes,3,21,719929,5391507,148,2018-07-04,08:25:00,82500,AM,,Mild,Clear,Warm,0out8,,Early Morning,Morning,JBF,UNI
149.474,A1826,yes,1,21,720494,5391546,216,2018-07-07,18:30:00,183000,PM,,Mild,Clear,Cool,5out8,,Late Evening,Evening,JBF,UNI
149.474,A1826,yes,2,21,720378,5391710,188,2018-07-07,18:35:00,183500,PM,,Mild,Clear,Cool,5out8,,Late Evening,Evening,JBF,UNI
149.474,A1826,yes,3,21,719929,5391507,120,2018-07-07,18:45:00,184500,PM,,Mild,Clear,Cool,5out8,,Late Evening,Evening,JBF,UNI
149.474,A1826,yes,1,21,720488,5391542,214,2018-07-08,10:55:00,105500,AM,,Mild,Clear,Mild,1out8,,Late Morning,Morning,JBF,UNI
149.474,A1826,yes,2,21,719603,5391350,124,2018-07-08,11:10:00,111000,AM,,Mild,Clear,Mild,1out8,,Late Morning,Morning,JBF,UNI
149.474,A1826,yes,3,21,719336,5391201,102,2018-07-08,11:15:00,111500,AM,,Mild,Clear,Mild,1out8,,Late Morning,Morning,JBF,UNI
149.474,A1826,yes,1,21,720494,5391546,210,2018-07-09,19:20:00,192000,PM,,Mild,Clear,Cool,7out8,,Late Evening,Evening,JBF,UNI
149.474,A1826,yes,2,21,719929,5391507,132,2018-07-09,19:25:00,192500,PM,,Mild,Clear,Cool,7out8,,Late Evening,Evening,JBF,UNI
149.474,A1826,yes,3,21,719600,5391353,104,2018-07-09,19:30:00,193000,PM,,Mild,Clear,Cool,7out8,,Late Evening,Evening,JBF,UNI
149.474,A1826,yes,1,21,720494,5391546,210,2018-07-10,15:40:00,154000,PM,,Strong,Clear,Warm,0out8,,Late Afternoon,Afternoon,JBF,UNI
149.474,A1826,yes,2,21,719929,5391507,166,2018-07-10,15:45:00,154500,PM,,Strong,Clear,Warm,0out8,,Late Afternoon,Afternoon,JBF,UNI
149.474,A1826,yes,3,21,719600,5391353,128,2018-07-10,15:50:00,155000,PM,,Strong,Clear,Warm,0out8,,Late Afternoon,Afternoon,JBF,UNI
149.474,A1826,yes,1,21,720494,5391546,206,2018-07-11,15:00:00,150000,PM,,Calm,Clear,Warm,2out8,,Late Afternoon,Afternoon,JBF,UNI
149.474,A1826,yes,2,21,719929,5391507,142,2018-07-11,15:15:00,151500,PM,,Calm,Clear,Warm,2out8,,Late Afternoon,Afternoon,JBF,UNI
149.474,A1826,yes,3,21,719600,5391353,114,2018-07-11,15:20:00,152000,PM,,Calm,Clear,Warm,2out8,,Late Afternoon,Afternoon,JBF,UNI
149.474,A1826,yes,1,21,719929,5391507,156,2018-07-12,10:55:00,105500,AM,,Calm,Drizzle,Mild,8out8,,Late Morning,Morning,JBF,UNI
149.474,A1826,yes,2,21,719600,5391353,122,2018-07-12,11:00:00,110000,AM,,Calm,Drizzle,Mild,8out8,,Late Morning,Morning,JBF,UNI
149.474,A1826,yes,3,21,720378,5391710,194,2018-07-12,11:05:00,110500,AM,,Calm,Drizzle,Mild,8out8,,Late Morning,Morning,JBF,UNI
149.474,A1826,yes,1,21,719929,5391507,128,2018-07-15,07:45:00,74500,AM,,Calm,Clear,Mild,8out8,,Early Morning,Morning,JBF,UNI
149.474,A1826,yes,2,21,720378,5391710,180,2018-07-15,07:50:00,75000,AM,,Calm,Clear,Mild,8out8,,Early Morning,Morning,JBF,UNI
149.474,A1826,yes,3,21,720488,5391542,198,2018-07-15,08:00:00,80000,AM,,Calm,Clear,Mild,8out8,,Early Morning,Morning,JBF,UNI
149.474,A1826,Yes,1,21,720022,5391532,142,2018-07-21,14:20:00,142000,PM,,Calm,Clear,Warm,7out8,,Early Afternoon,Afternoon,TH,UNI
149.474,A1826,Yes,2,21,720387,5391693,224,2018-07-21,14:28:00,142800,PM,,Calm,Clear,Warm,7out8,,Early Afternoon,Afternoon,TH,UNI
149.474,A1826,Yes,3,21,720496,5391542,261,2018-07-21,14:34:00,143400,PM,,Calm,Clear,Warm,7out8,,Late Afternoon,Afternoon,TH,UNI
149.474,A1826,Yes,4,21,719938,5391510,113,2018-07-21,14:44:00,144400,PM,,Calm,Clear,Warm,7out8,,Late Afternoon,Afternoon,TH,UNI
149.474,A1826,Yes,2,21,719612,5391350,136,2018-07-22,10:20:00,102000,AM,,Mild,Clear,Warm,7out8,,Late Morning,Morning,TH,UNI
149.474,A1826,Yes,3,21,719340,5391197,110,2018-07-22,10:46:00,104600,AM,,Mild,Clear,Warm,7out8,,Late Morning,Morning,TH,UNI
149.474,A1826,Yes,4,21,720496,5391542,222,2018-07-22,10:54:00,105400,AM,,Mild,Clear,Warm,7out8,,Late Morning,Morning,TH,UNI
149.474,A1826,Yes,5,21,719938,5391510,168,2018-07-22,11:00:00,110000,AM,,Mild,Clear,Warm,7out8,Re-did first sample point,Late Morning,Morning,TH,UNI
149.474,A1826,Yes,1,21,720496,5391542,210,2018-07-22,19:11:00,151100,PM,,Mild,Clear,Warm,2out8,,Late Evening,Evening,TH,UNI
149.474,A1826,Yes,2,21,719612,5391350,126,2018-07-22,19:21:00,152100,PM,,Mild,Clear,Warm,2out8,,Late Evening,Evening,TH,UNI
149.474,A1826,Yes,3,21,719340,5391197,109,2018-07-22,19:28:00,152800,PM,,Mild,Clear,Warm,2out8,,Late Evening,Evening,TH,UNI
149.474,A1826,Yes,1,21,720387,5391693,213,2018-07-23,10:21:00,102100,AM,,Mild,Clear,Warm,8out8,,Late Morning,Morning,TH,UNI
149.474,A1826,Yes,2,21,719938,5391510,156,2018-07-23,10:31:00,103100,AM,,Mild,Clear,Warm,8out8,,Late Morning,Morning,TH,UNI
149.474,A1826,Yes,3,21,719612,5391350,118,2018-07-23,10:39:00,103900,AM,,Mild,Clear,Warm,8out8,,Late Morning,Morning,TH,UNI
149.474,A1826,Yes,4,21,719340,5391197,106,2018-07-23,10:50:00,105000,AM,,Mild,Clear,Warm,8out8,,Late Morning,Morning,TH,UNI
